,DATUM,JAHR,MONAT,KW,TAG,WOCHENTAG,START,ENDE,P1_START,P1_ENDE,P2_START,P2_ENDE,P3_START,P3_ENDE,ARBEITSZEIT_MIN,FEIERTAG,AENDERUNG_DATUM,AENDERUNG_USER
3273,2022-11-29 00:00:00,2022,11,49,29,2,2022-11-29 06:00:00,2022-11-29 22:30:00,2022-11-29 09:00:00,2022-11-29 11:00:00,2022-11-29 16:30:00,2022-11-29 18:30:00,2022-11-29 00:00:00,2022-11-29 00:00:00,750,0,2020-08-20 12:52:52,PP
3274,2022-11-30 00:00:00,2022,11,49,30,3,2022-11-30 06:00:00,2022-11-30 22:30:00,2022-11-30 09:00:00,2022-11-30 11:00:00,2022-11-30 16:30:00,2022-11-30 18:30:00,2022-11-30 00:00:00,2022-11-30 00:00:00,750,0,2020-08-20 12:52:52,PP
3275,2022-12-01 00:00:00,2022,12,49,1,4,2022-12-01 06:00:00,2022-12-01 22:30:00,2022-12-01 09:00:00,2022-12-01 11:00:00,2022-12-01 16:30:00,2022-12-01 18:30:00,2022-12-01 00:00:00,2022-12-01 00:00:00,750,0,2020-08-20 12:52:52,PP
3276,2022-12-02 00:00:00,2022,12,49,2,5,2022-12-02 06:00:00,2022-12-02 20:00:00,2022-12-02 09:00:00,2022-12-02 11:00:00,2022-12-02 16:30:00,2022-12-02 18:30:00,2022-12-02 00:00:00,2022-12-02 00:00:00,600,0,2020-08-20 12:52:52,PP
3277,2022-12-03 00:00:00,2022,12,49,3,6,2022-12-03 00:00:00,2022-12-03 00:00:00,2022-12-03 00:00:00,2022-12-03 00:00:00,2022-12-03 00:00:00,2022-12-03 00:00:00,2022-12-03 00:00:00,2022-12-03 00:00:00,0,0,2019-09-24 12:56:00,PP
3278,2022-12-04 00:00:00,2022,12,49,4,7,2022-12-04 00:00:00,2022-12-04 00:00:00,2022-12-04 00:00:00,2022-12-04 00:00:00,2022-12-04 00:00:00,2022-12-04 00:00:00,2022-12-04 00:00:00,2022-12-04 00:00:00,0,0,2019-09-24 12:56:00,PP
3279,2022-12-05 00:00:00,2022,12,50,5,1,2022-12-05 06:00:00,2022-12-05 22:30:00,2022-12-05 09:00:00,2022-12-05 11:00:00,2022-12-05 16:30:00,2022-12-05 18:30:00,2022-12-05 00:00:00,2022-12-05 00:00:00,750,0,2020-08-20 12:52:52,PP
3280,2022-12-06 00:00:00,2022,12,50,6,2,2022-12-06 06:00:00,2022-12-06 22:30:00,2022-12-06 09:00:00,2022-12-06 11:00:00,2022-12-06 16:30:00,2022-12-06 18:30:00,2022-12-06 00:00:00,2022-12-06 00:00:00,750,0,2020-08-20 12:52:52,PP
3281,2022-12-07 00:00:00,2022,12,50,7,3,2022-12-07 06:00:00,2022-12-07 22:30:00,2022-12-07 09:00:00,2022-12-07 11:00:00,2022-12-07 16:30:00,2022-12-07 18:30:00,2022-12-07 00:00:00,2022-12-07 00:00:00,750,0,2020-08-20 12:52:52,PP
3282,2022-12-08 00:00:00,2022,12,50,8,4,2022-12-08 06:00:00,2022-12-08 22:30:00,2022-12-08 09:00:00,2022-12-08 11:00:00,2022-12-08 16:30:00,2022-12-08 18:30:00,2022-12-08 00:00:00,2022-12-08 00:00:00,750,0,2020-08-20 12:52:52,PP
3283,2022-12-09 00:00:00,2022,12,50,9,5,2022-12-09 06:00:00,2022-12-09 20:00:00,2022-12-09 09:00:00,2022-12-09 11:00:00,2022-12-09 16:30:00,2022-12-09 18:30:00,2022-12-09 00:00:00,2022-12-09 00:00:00,600,0,2020-08-20 12:52:52,PP
3284,2022-12-10 00:00:00,2022,12,50,10,6,2022-12-10 00:00:00,2022-12-10 00:00:00,2022-12-10 00:00:00,2022-12-10 00:00:00,2022-12-10 00:00:00,2022-12-10 00:00:00,2022-12-10 00:00:00,2022-12-10 00:00:00,0,0,2019-09-24 12:56:00,PP
3285,2022-12-11 00:00:00,2022,12,50,11,7,2022-12-11 00:00:00,2022-12-11 00:00:00,2022-12-11 00:00:00,2022-12-11 00:00:00,2022-12-11 00:00:00,2022-12-11 00:00:00,2022-12-11 00:00:00,2022-12-11 00:00:00,0,0,2019-09-24 12:56:00,PP
3286,2022-12-12 00:00:00,2022,12,51,12,1,2022-12-12 06:00:00,2022-12-12 22:30:00,2022-12-12 09:00:00,2022-12-12 11:00:00,2022-12-12 16:30:00,2022-12-12 18:30:00,2022-12-12 00:00:00,2022-12-12 00:00:00,750,0,2020-08-20 12:52:52,PP
3287,2022-12-13 00:00:00,2022,12,51,13,2,2022-12-13 06:00:00,2022-12-13 22:30:00,2022-12-13 09:00:00,2022-12-13 11:00:00,2022-12-13 16:30:00,2022-12-13 18:30:00,2022-12-13 00:00:00,2022-12-13 00:00:00,750,0,2020-08-20 12:52:52,PP
3288,2022-12-14 00:00:00,2022,12,51,14,3,2022-12-14 06:00:00,2022-12-14 22:30:00,2022-12-14 09:00:00,2022-12-14 11:00:00,2022-12-14 16:30:00,2022-12-14 18:30:00,2022-12-14 00:00:00,2022-12-14 00:00:00,750,0,2020-08-20 12:52:52,PP
3289,2022-12-15 00:00:00,2022,12,51,15,4,2022-12-15 06:00:00,2022-12-15 22:30:00,2022-12-15 09:00:00,2022-12-15 11:00:00,2022-12-15 16:30:00,2022-12-15 18:30:00,2022-12-15 00:00:00,2022-12-15 00:00:00,750,0,2020-08-20 12:52:52,PP
3290,2022-12-16 00:00:00,2022,12,51,16,5,2022-12-16 06:00:00,2022-12-16 20:00:00,2022-12-16 09:00:00,2022-12-16 11:00:00,2022-12-16 16:30:00,2022-12-16 18:30:00,2022-12-16 00:00:00,2022-12-16 00:00:00,600,0,2020-08-20 12:52:52,PP
3291,2022-12-17 00:00:00,2022,12,51,17,6,2022-12-17 00:00:00,2022-12-17 00:00:00,2022-12-17 00:00:00,2022-12-17 00:00:00,2022-12-17 00:00:00,2022-12-17 00:00:00,2022-12-17 00:00:00,2022-12-17 00:00:00,0,0,2019-09-24 12:56:00,PP
3292,2022-12-18 00:00:00,2022,12,51,18,7,2022-12-18 00:00:00,2022-12-18 00:00:00,2022-12-18 00:00:00,2022-12-18 00:00:00,2022-12-18 00:00:00,2022-12-18 00:00:00,2022-12-18 00:00:00,2022-12-18 00:00:00,0,0,2019-09-24 12:56:00,PP
3293,2022-12-19 00:00:00,2022,12,52,19,1,2022-12-19 06:00:00,2022-12-19 22:30:00,2022-12-19 09:00:00,2022-12-19 11:00:00,2022-12-19 16:30:00,2022-12-19 18:30:00,2022-12-19 00:00:00,2022-12-19 00:00:00,750,0,2020-08-20 12:52:52,PP
3294,2022-12-20 00:00:00,2022,12,52,20,2,2022-12-20 06:00:00,2022-12-20 22:30:00,2022-12-20 09:00:00,2022-12-20 11:00:00,2022-12-20 16:30:00,2022-12-20 18:30:00,2022-12-20 00:00:00,2022-12-20 00:00:00,750,0,2020-08-20 12:52:52,PP
3295,2022-12-21 00:00:00,2022,12,52,21,3,2022-12-21 06:00:00,2022-12-21 22:30:00,2022-12-21 09:00:00,2022-12-21 11:00:00,2022-12-21 16:30:00,2022-12-21 18:30:00,2022-12-21 00:00:00,2022-12-21 00:00:00,750,0,2020-08-20 12:52:52,PP
3296,2022-12-22 00:00:00,2022,12,52,22,4,2022-12-22 06:00:00,2022-12-22 22:30:00,2022-12-22 09:00:00,2022-12-22 11:00:00,2022-12-22 16:30:00,2022-12-22 18:30:00,2022-12-22 00:00:00,2022-12-22 00:00:00,750,0,2020-08-20 12:52:52,PP
3297,2022-12-23 00:00:00,2022,12,52,23,5,2022-12-23 06:00:00,2022-12-23 20:00:00,2022-12-23 09:00:00,2022-12-23 11:00:00,2022-12-23 16:30:00,2022-12-23 18:30:00,2022-12-23 00:00:00,2022-12-23 00:00:00,600,0,2020-08-20 12:52:52,PP
3298,2022-12-24 00:00:00,2022,12,52,24,6,2022-12-24 00:00:00,2022-12-24 00:00:00,2022-12-24 00:00:00,2022-12-24 00:00:00,2022-12-24 00:00:00,2022-12-24 00:00:00,2022-12-24 00:00:00,2022-12-24 00:00:00,0,0,2019-09-24 12:56:00,PP
3299,2022-12-25 00:00:00,2022,12,52,25,7,2022-12-25 00:00:00,2022-12-25 00:00:00,2022-12-25 00:00:00,2022-12-25 00:00:00,2022-12-25 00:00:00,2022-12-25 00:00:00,2022-12-25 00:00:00,2022-12-25 00:00:00,0,0,2019-09-24 12:56:00,PP
3300,2022-12-26 00:00:00,2022,12,53,26,1,2022-12-26 06:00:00,2022-12-26 22:30:00,2022-12-26 09:00:00,2022-12-26 11:00:00,2022-12-26 16:30:00,2022-12-26 18:30:00,2022-12-26 00:00:00,2022-12-26 00:00:00,750,0,2020-08-20 12:52:52,PP
3301,2022-12-27 00:00:00,2022,12,53,27,2,2022-12-27 06:00:00,2022-12-27 22:30:00,2022-12-27 09:00:00,2022-12-27 11:00:00,2022-12-27 16:30:00,2022-12-27 18:30:00,2022-12-27 00:00:00,2022-12-27 00:00:00,750,0,2020-08-20 12:52:52,PP
3302,2022-12-28 00:00:00,2022,12,53,28,3,2022-12-28 06:00:00,2022-12-28 22:30:00,2022-12-28 09:00:00,2022-12-28 11:00:00,2022-12-28 16:30:00,2022-12-28 18:30:00,2022-12-28 00:00:00,2022-12-28 00:00:00,750,0,2020-08-20 12:52:52,PP
3303,2022-12-29 00:00:00,2022,12,53,29,4,2022-12-29 06:00:00,2022-12-29 22:30:00,2022-12-29 09:00:00,2022-12-29 11:00:00,2022-12-29 16:30:00,2022-12-29 18:30:00,2022-12-29 00:00:00,2022-12-29 00:00:00,750,0,2020-08-20 12:52:52,PP
3304,2022-12-30 00:00:00,2022,12,53,30,5,2022-12-30 06:00:00,2022-12-30 20:00:00,2022-12-30 09:00:00,2022-12-30 11:00:00,2022-12-30 16:30:00,2022-12-30 18:30:00,2022-12-30 00:00:00,2022-12-30 00:00:00,600,0,2020-08-20 12:52:52,PP
3305,2022-12-31 00:00:00,2022,12,53,31,6,2022-12-31 00:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,0,0,2019-09-24 12:56:00,PP
3306,2023-01-01 00:00:00,2023,1,1,1,7,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-01 00:00:00,0,0,2019-09-24 12:56:00,PP
3307,2023-01-02 00:00:00,2023,1,2,2,1,2023-01-02 06:00:00,2023-01-02 22:30:00,2023-01-02 09:00:00,2023-01-02 11:00:00,2023-01-02 16:30:00,2023-01-02 18:30:00,2023-01-02 00:00:00,2023-01-02 00:00:00,750,0,2020-08-20 12:52:52,PP
3308,2023-01-03 00:00:00,2023,1,2,3,2,2023-01-03 06:00:00,2023-01-03 22:30:00,2023-01-03 09:00:00,2023-01-03 11:00:00,2023-01-03 16:30:00,2023-01-03 18:30:00,2023-01-03 00:00:00,2023-01-03 00:00:00,750,0,2020-08-20 12:52:52,PP
3309,2023-01-04 00:00:00,2023,1,2,4,3,2023-01-04 06:00:00,2023-01-04 22:30:00,2023-01-04 09:00:00,2023-01-04 11:00:00,2023-01-04 16:30:00,2023-01-04 18:30:00,2023-01-04 00:00:00,2023-01-04 00:00:00,750,0,2020-08-20 12:52:52,PP
3310,2023-01-05 00:00:00,2023,1,2,5,4,2023-01-05 06:00:00,2023-01-05 22:30:00,2023-01-05 09:00:00,2023-01-05 11:00:00,2023-01-05 16:30:00,2023-01-05 18:30:00,2023-01-05 00:00:00,2023-01-05 00:00:00,750,0,2020-08-20 12:52:52,PP
3311,2023-01-06 00:00:00,2023,1,2,6,5,2023-01-06 06:00:00,2023-01-06 20:00:00,2023-01-06 09:00:00,2023-01-06 11:00:00,2023-01-06 16:30:00,2023-01-06 18:30:00,2023-01-06 00:00:00,2023-01-06 00:00:00,600,0,2020-08-20 12:52:52,PP
3312,2023-01-07 00:00:00,2023,1,2,7,6,2023-01-07 00:00:00,2023-01-07 00:00:00,2023-01-07 00:00:00,2023-01-07 00:00:00,2023-01-07 00:00:00,2023-01-07 00:00:00,2023-01-07 00:00:00,2023-01-07 00:00:00,0,0,2019-09-24 12:56:00,PP
3313,2023-01-08 00:00:00,2023,1,2,8,7,2023-01-08 00:00:00,2023-01-08 00:00:00,2023-01-08 00:00:00,2023-01-08 00:00:00,2023-01-08 00:00:00,2023-01-08 00:00:00,2023-01-08 00:00:00,2023-01-08 00:00:00,0,0,2019-09-24 12:56:00,PP
3314,2023-01-09 00:00:00,2023,1,3,9,1,2023-01-09 06:00:00,2023-01-09 22:30:00,2023-01-09 09:00:00,2023-01-09 11:00:00,2023-01-09 16:30:00,2023-01-09 18:30:00,2023-01-09 00:00:00,2023-01-09 00:00:00,750,0,2020-08-20 12:52:52,PP
3315,2023-01-10 00:00:00,2023,1,3,10,2,2023-01-10 06:00:00,2023-01-10 22:30:00,2023-01-10 09:00:00,2023-01-10 11:00:00,2023-01-10 16:30:00,2023-01-10 18:30:00,2023-01-10 00:00:00,2023-01-10 00:00:00,750,0,2020-08-20 12:52:52,PP
3316,2023-01-11 00:00:00,2023,1,3,11,3,2023-01-11 06:00:00,2023-01-11 22:30:00,2023-01-11 09:00:00,2023-01-11 11:00:00,2023-01-11 16:30:00,2023-01-11 18:30:00,2023-01-11 00:00:00,2023-01-11 00:00:00,750,0,2020-08-20 12:52:52,PP
3317,2023-01-12 00:00:00,2023,1,3,12,4,2023-01-12 06:00:00,2023-01-12 22:30:00,2023-01-12 09:00:00,2023-01-12 11:00:00,2023-01-12 16:30:00,2023-01-12 18:30:00,2023-01-12 00:00:00,2023-01-12 00:00:00,750,0,2020-08-20 12:52:52,PP
3318,2023-01-13 00:00:00,2023,1,3,13,5,2023-01-13 06:00:00,2023-01-13 20:00:00,2023-01-13 09:00:00,2023-01-13 11:00:00,2023-01-13 16:30:00,2023-01-13 18:30:00,2023-01-13 00:00:00,2023-01-13 00:00:00,600,0,2020-08-20 12:52:52,PP
3319,2023-01-14 00:00:00,2023,1,3,14,6,2023-01-14 00:00:00,2023-01-14 00:00:00,2023-01-14 00:00:00,2023-01-14 00:00:00,2023-01-14 00:00:00,2023-01-14 00:00:00,2023-01-14 00:00:00,2023-01-14 00:00:00,0,0,2019-09-24 12:56:00,PP
3320,2023-01-15 00:00:00,2023,1,3,15,7,2023-01-15 00:00:00,2023-01-15 00:00:00,2023-01-15 00:00:00,2023-01-15 00:00:00,2023-01-15 00:00:00,2023-01-15 00:00:00,2023-01-15 00:00:00,2023-01-15 00:00:00,0,0,2019-09-24 12:56:00,PP
3321,2023-01-16 00:00:00,2023,1,4,16,1,2023-01-16 06:00:00,2023-01-16 22:30:00,2023-01-16 09:00:00,2023-01-16 11:00:00,2023-01-16 16:30:00,2023-01-16 18:30:00,2023-01-16 00:00:00,2023-01-16 00:00:00,750,0,2020-08-20 12:52:52,PP
3322,2023-01-17 00:00:00,2023,1,4,17,2,2023-01-17 06:00:00,2023-01-17 22:30:00,2023-01-17 09:00:00,2023-01-17 11:00:00,2023-01-17 16:30:00,2023-01-17 18:30:00,2023-01-17 00:00:00,2023-01-17 00:00:00,750,0,2020-08-20 12:52:52,PP
3323,2023-01-18 00:00:00,2023,1,4,18,3,2023-01-18 06:00:00,2023-01-18 22:30:00,2023-01-18 09:00:00,2023-01-18 11:00:00,2023-01-18 16:30:00,2023-01-18 18:30:00,2023-01-18 00:00:00,2023-01-18 00:00:00,750,0,2020-08-20 12:52:52,PP
3324,2023-01-19 00:00:00,2023,1,4,19,4,2023-01-19 06:00:00,2023-01-19 22:30:00,2023-01-19 09:00:00,2023-01-19 11:00:00,2023-01-19 16:30:00,2023-01-19 18:30:00,2023-01-19 00:00:00,2023-01-19 00:00:00,750,0,2020-08-20 12:52:52,PP
3325,2023-01-20 00:00:00,2023,1,4,20,5,2023-01-20 06:00:00,2023-01-20 20:00:00,2023-01-20 09:00:00,2023-01-20 11:00:00,2023-01-20 16:30:00,2023-01-20 18:30:00,2023-01-20 00:00:00,2023-01-20 00:00:00,600,0,2020-08-20 12:52:52,PP
3326,2023-01-21 00:00:00,2023,1,4,21,6,2023-01-21 00:00:00,2023-01-21 00:00:00,2023-01-21 00:00:00,2023-01-21 00:00:00,2023-01-21 00:00:00,2023-01-21 00:00:00,2023-01-21 00:00:00,2023-01-21 00:00:00,0,0,2019-09-24 12:56:00,PP
3327,2023-01-22 00:00:00,2023,1,4,22,7,2023-01-22 00:00:00,2023-01-22 00:00:00,2023-01-22 00:00:00,2023-01-22 00:00:00,2023-01-22 00:00:00,2023-01-22 00:00:00,2023-01-22 00:00:00,2023-01-22 00:00:00,0,0,2019-09-24 12:56:00,PP
3328,2023-01-23 00:00:00,2023,1,5,23,1,2023-01-23 06:00:00,2023-01-23 22:30:00,2023-01-23 09:00:00,2023-01-23 11:00:00,2023-01-23 16:30:00,2023-01-23 18:30:00,2023-01-23 00:00:00,2023-01-23 00:00:00,750,0,2020-08-20 12:52:52,PP
3329,2023-01-24 00:00:00,2023,1,5,24,2,2023-01-24 06:00:00,2023-01-24 22:30:00,2023-01-24 09:00:00,2023-01-24 11:00:00,2023-01-24 16:30:00,2023-01-24 18:30:00,2023-01-24 00:00:00,2023-01-24 00:00:00,750,0,2020-08-20 12:52:52,PP
3330,2023-01-25 00:00:00,2023,1,5,25,3,2023-01-25 06:00:00,2023-01-25 22:30:00,2023-01-25 09:00:00,2023-01-25 11:00:00,2023-01-25 16:30:00,2023-01-25 18:30:00,2023-01-25 00:00:00,2023-01-25 00:00:00,750,0,2020-08-20 12:52:52,PP
3331,2023-01-26 00:00:00,2023,1,5,26,4,2023-01-26 06:00:00,2023-01-26 22:30:00,2023-01-26 09:00:00,2023-01-26 11:00:00,2023-01-26 16:30:00,2023-01-26 18:30:00,2023-01-26 00:00:00,2023-01-26 00:00:00,750,0,2020-08-20 12:52:52,PP
3332,2023-01-27 00:00:00,2023,1,5,27,5,2023-01-27 06:00:00,2023-01-27 20:00:00,2023-01-27 09:00:00,2023-01-27 11:00:00,2023-01-27 16:30:00,2023-01-27 18:30:00,2023-01-27 00:00:00,2023-01-27 00:00:00,600,0,2020-08-20 12:52:52,PP
3333,2023-01-28 00:00:00,2023,1,5,28,6,2023-01-28 00:00:00,2023-01-28 00:00:00,2023-01-28 00:00:00,2023-01-28 00:00:00,2023-01-28 00:00:00,2023-01-28 00:00:00,2023-01-28 00:00:00,2023-01-28 00:00:00,0,0,2019-09-24 12:56:00,PP
3334,2023-01-29 00:00:00,2023,1,5,29,7,2023-01-29 00:00:00,2023-01-29 00:00:00,2023-01-29 00:00:00,2023-01-29 00:00:00,2023-01-29 00:00:00,2023-01-29 00:00:00,2023-01-29 00:00:00,2023-01-29 00:00:00,0,0,2019-09-24 12:56:00,PP
3335,2023-01-30 00:00:00,2023,1,6,30,1,2023-01-30 06:00:00,2023-01-30 22:30:00,2023-01-30 09:00:00,2023-01-30 11:00:00,2023-01-30 16:30:00,2023-01-30 18:30:00,2023-01-30 00:00:00,2023-01-30 00:00:00,750,0,2020-08-20 12:52:52,PP
3336,2023-01-31 00:00:00,2023,1,6,31,2,2023-01-31 06:00:00,2023-01-31 22:30:00,2023-01-31 09:00:00,2023-01-31 11:00:00,2023-01-31 16:30:00,2023-01-31 18:30:00,2023-01-31 00:00:00,2023-01-31 00:00:00,750,0,2020-08-20 12:52:52,PP
3337,2023-02-01 00:00:00,2023,2,6,1,3,2023-02-01 06:00:00,2023-02-01 22:30:00,2023-02-01 09:00:00,2023-02-01 11:00:00,2023-02-01 16:30:00,2023-02-01 18:30:00,2023-02-01 00:00:00,2023-02-01 00:00:00,750,0,2020-08-20 12:52:52,PP
3338,2023-02-02 00:00:00,2023,2,6,2,4,2023-02-02 06:00:00,2023-02-02 22:30:00,2023-02-02 09:00:00,2023-02-02 11:00:00,2023-02-02 16:30:00,2023-02-02 18:30:00,2023-02-02 00:00:00,2023-02-02 00:00:00,750,0,2020-08-20 12:52:52,PP
3339,2023-02-03 00:00:00,2023,2,6,3,5,2023-02-03 06:00:00,2023-02-03 20:00:00,2023-02-03 09:00:00,2023-02-03 11:00:00,2023-02-03 16:30:00,2023-02-03 18:30:00,2023-02-03 00:00:00,2023-02-03 00:00:00,600,0,2020-08-20 12:52:52,PP
3340,2023-02-04 00:00:00,2023,2,6,4,6,2023-02-04 00:00:00,2023-02-04 00:00:00,2023-02-04 00:00:00,2023-02-04 00:00:00,2023-02-04 00:00:00,2023-02-04 00:00:00,2023-02-04 00:00:00,2023-02-04 00:00:00,0,0,2019-09-24 12:56:00,PP
3341,2023-02-05 00:00:00,2023,2,6,5,7,2023-02-05 00:00:00,2023-02-05 00:00:00,2023-02-05 00:00:00,2023-02-05 00:00:00,2023-02-05 00:00:00,2023-02-05 00:00:00,2023-02-05 00:00:00,2023-02-05 00:00:00,0,0,2019-09-24 12:56:00,PP
3342,2023-02-06 00:00:00,2023,2,7,6,1,2023-02-06 06:00:00,2023-02-06 22:30:00,2023-02-06 09:00:00,2023-02-06 11:00:00,2023-02-06 16:30:00,2023-02-06 18:30:00,2023-02-06 00:00:00,2023-02-06 00:00:00,750,0,2020-08-20 12:52:52,PP
3343,2023-02-07 00:00:00,2023,2,7,7,2,2023-02-07 06:00:00,2023-02-07 22:30:00,2023-02-07 09:00:00,2023-02-07 11:00:00,2023-02-07 16:30:00,2023-02-07 18:30:00,2023-02-07 00:00:00,2023-02-07 00:00:00,750,0,2020-08-20 12:52:52,PP
3344,2023-02-08 00:00:00,2023,2,7,8,3,2023-02-08 06:00:00,2023-02-08 22:30:00,2023-02-08 09:00:00,2023-02-08 11:00:00,2023-02-08 16:30:00,2023-02-08 18:30:00,2023-02-08 00:00:00,2023-02-08 00:00:00,750,0,2020-08-20 12:52:52,PP
3345,2023-02-09 00:00:00,2023,2,7,9,4,2023-02-09 06:00:00,2023-02-09 22:30:00,2023-02-09 09:00:00,2023-02-09 11:00:00,2023-02-09 16:30:00,2023-02-09 18:30:00,2023-02-09 00:00:00,2023-02-09 00:00:00,750,0,2020-08-20 12:52:52,PP
3346,2023-02-10 00:00:00,2023,2,7,10,5,2023-02-10 06:00:00,2023-02-10 20:00:00,2023-02-10 09:00:00,2023-02-10 11:00:00,2023-02-10 16:30:00,2023-02-10 18:30:00,2023-02-10 00:00:00,2023-02-10 00:00:00,600,0,2020-08-20 12:52:52,PP
3347,2023-02-11 00:00:00,2023,2,7,11,6,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-11 00:00:00,0,0,2019-09-24 12:56:00,PP
3348,2023-02-12 00:00:00,2023,2,7,12,7,2023-02-12 00:00:00,2023-02-12 00:00:00,2023-02-12 00:00:00,2023-02-12 00:00:00,2023-02-12 00:00:00,2023-02-12 00:00:00,2023-02-12 00:00:00,2023-02-12 00:00:00,0,0,2019-09-24 12:56:00,PP
3349,2023-02-13 00:00:00,2023,2,8,13,1,2023-02-13 06:00:00,2023-02-13 22:30:00,2023-02-13 09:00:00,2023-02-13 11:00:00,2023-02-13 16:30:00,2023-02-13 18:30:00,2023-02-13 00:00:00,2023-02-13 00:00:00,750,0,2020-08-20 12:52:52,PP
3350,2023-02-14 00:00:00,2023,2,8,14,2,2023-02-14 06:00:00,2023-02-14 22:30:00,2023-02-14 09:00:00,2023-02-14 11:00:00,2023-02-14 16:30:00,2023-02-14 18:30:00,2023-02-14 00:00:00,2023-02-14 00:00:00,750,0,2020-08-20 12:52:52,PP
3351,2023-02-15 00:00:00,2023,2,8,15,3,2023-02-15 06:00:00,2023-02-15 22:30:00,2023-02-15 09:00:00,2023-02-15 11:00:00,2023-02-15 16:30:00,2023-02-15 18:30:00,2023-02-15 00:00:00,2023-02-15 00:00:00,750,0,2020-08-20 12:52:52,PP
3352,2023-02-16 00:00:00,2023,2,8,16,4,2023-02-16 06:00:00,2023-02-16 22:30:00,2023-02-16 09:00:00,2023-02-16 11:00:00,2023-02-16 16:30:00,2023-02-16 18:30:00,2023-02-16 00:00:00,2023-02-16 00:00:00,750,0,2020-08-20 12:52:52,PP
3353,2023-02-17 00:00:00,2023,2,8,17,5,2023-02-17 06:00:00,2023-02-17 20:00:00,2023-02-17 09:00:00,2023-02-17 11:00:00,2023-02-17 16:30:00,2023-02-17 18:30:00,2023-02-17 00:00:00,2023-02-17 00:00:00,600,0,2020-08-20 12:52:52,PP
3354,2023-02-18 00:00:00,2023,2,8,18,6,2023-02-18 00:00:00,2023-02-18 00:00:00,2023-02-18 00:00:00,2023-02-18 00:00:00,2023-02-18 00:00:00,2023-02-18 00:00:00,2023-02-18 00:00:00,2023-02-18 00:00:00,0,0,2019-09-24 12:56:00,PP
3355,2023-02-19 00:00:00,2023,2,8,19,7,2023-02-19 00:00:00,2023-02-19 00:00:00,2023-02-19 00:00:00,2023-02-19 00:00:00,2023-02-19 00:00:00,2023-02-19 00:00:00,2023-02-19 00:00:00,2023-02-19 00:00:00,0,0,2019-09-24 12:56:00,PP
3356,2023-02-20 00:00:00,2023,2,9,20,1,2023-02-20 06:00:00,2023-02-20 22:30:00,2023-02-20 09:00:00,2023-02-20 11:00:00,2023-02-20 16:30:00,2023-02-20 18:30:00,2023-02-20 00:00:00,2023-02-20 00:00:00,750,0,2020-08-20 12:52:52,PP
3357,2023-02-21 00:00:00,2023,2,9,21,2,2023-02-21 06:00:00,2023-02-21 22:30:00,2023-02-21 09:00:00,2023-02-21 11:00:00,2023-02-21 16:30:00,2023-02-21 18:30:00,2023-02-21 00:00:00,2023-02-21 00:00:00,750,0,2020-08-20 12:52:52,PP
3358,2023-02-22 00:00:00,2023,2,9,22,3,2023-02-22 06:00:00,2023-02-22 22:30:00,2023-02-22 09:00:00,2023-02-22 11:00:00,2023-02-22 16:30:00,2023-02-22 18:30:00,2023-02-22 00:00:00,2023-02-22 00:00:00,750,0,2020-08-20 12:52:52,PP
3359,2023-02-23 00:00:00,2023,2,9,23,4,2023-02-23 06:00:00,2023-02-23 22:30:00,2023-02-23 09:00:00,2023-02-23 11:00:00,2023-02-23 16:30:00,2023-02-23 18:30:00,2023-02-23 00:00:00,2023-02-23 00:00:00,750,0,2020-08-20 12:52:52,PP
3360,2023-02-24 00:00:00,2023,2,9,24,5,2023-02-24 06:00:00,2023-02-24 20:00:00,2023-02-24 09:00:00,2023-02-24 11:00:00,2023-02-24 16:30:00,2023-02-24 18:30:00,2023-02-24 00:00:00,2023-02-24 00:00:00,600,0,2020-08-20 12:52:52,PP
3361,2023-02-25 00:00:00,2023,2,9,25,6,2023-02-25 00:00:00,2023-02-25 00:00:00,2023-02-25 00:00:00,2023-02-25 00:00:00,2023-02-25 00:00:00,2023-02-25 00:00:00,2023-02-25 00:00:00,2023-02-25 00:00:00,0,0,2019-09-24 12:56:00,PP
3362,2023-02-26 00:00:00,2023,2,9,26,7,2023-02-26 00:00:00,2023-02-26 00:00:00,2023-02-26 00:00:00,2023-02-26 00:00:00,2023-02-26 00:00:00,2023-02-26 00:00:00,2023-02-26 00:00:00,2023-02-26 00:00:00,0,0,2019-09-24 12:56:00,PP
3363,2023-02-27 00:00:00,2023,2,10,27,1,2023-02-27 06:00:00,2023-02-27 22:30:00,2023-02-27 09:00:00,2023-02-27 11:00:00,2023-02-27 16:30:00,2023-02-27 18:30:00,2023-02-27 00:00:00,2023-02-27 00:00:00,750,0,2020-08-20 12:52:52,PP
